DAY,MONTH,YEAR,CATEGORY_NAME,BRAND_NAME,OFFER_ID,OFFER_NAME,VISIBILITY_INDEX,SHOWS,SHOWS_WITH_PROMOTION,SHOWS_SHARE,CLICKS,CLICKS_WITH_PROMOTION,TO_CART_CONVERSION,TO_CART,TO_CART_WITH_PROMOTION,TO_CART_SHARE,ORDER_ITEMS,ORDER_ITEMS_WITH_PROMOTION,ORDER_ITEMS_TOTAL_AMOUNT,ORDER_ITEMS_TOTAL_AMOUNT_WITH_PROMOTION,TO_ORDER_CONVERSION,ORDER_ITEMS_SHARE,ORDER_ITEMS_DELIVERED_COUNT,ORDER_ITEMS_DELIVERED_COUNT_WITH_PROMOTION,ORDER_ITEMS_DELIVERED_TOTAL_AMOUNT,ORDER_ITEMS_DELIVERED_TOTAL_AMOUNT_WITH_PROMOTION,ORDER_ITEMS_DELIVERED_FROM_ORDERED_COUNT,ORDER_ITEMS_DELIVERED_FROM_ORDERED_TOTAL_AMOUNT,ORDER_ITEMS_DELIVERED_FROM_ORDERED_TOTAL_AMOUNT_WITH_PROMOTION,ORDER_ITEMS_CANCELED_COUNT,ORDER_ITEMS_CANCELED_BY_CREATED_AT_COUNT,ORDER_ITEMS_RETURNED_COUNT,ORDER_ITEMS_RETURNED_BY_CREATED_AT_COUNT
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880006,,23,422,345,78.2,11,10,1.18,5,5,100,3,3,1191,1191,60,100,1,1,397,397,2,794,397,0,1,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880007,,21,181,145,70.72,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880008,"Ручка шариковая с грипом BRAUBERG X-Writer, КОМПЛЕКТ 50 штук, СИНЯЯ, узел 0,7 мм, линия 0,35 мм, 880008",12,93,75,82.8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880009,,До 5,577,518,85.96,9,7,0.52,3,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880010,"Ручка шариковая масляная с грипом BRAUBERG Model-XL ORIGINAL, КОМПЛЕКТ 12 штук, СИНЯЯ, 0,7 мм, 880010",20,89,57,71.91,2,0,1.12,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880011,,9,80,0,67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880012,,24,370,354,90.54,9,7,0.54,2,2,100,1,1,396,396,50,100,1,1,396,396,1,396,396,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880013,,6,239,170,72.38,4,1,0.84,2,2,100,3,3,1596,1596,100,100,0,0,0,0,3,1596,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880014,,63,116,0,37.07,5,0,2.59,3,0,66.67,1,0,464,0,33.33,100,0,0,0,0,1,464,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880015,,До 5,118,79,45.76,4,1,0.85,1,1,100,2,2,900,900,100,0,0,0,0,0,2,900,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880016,,До 5,23,16,56.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880017,,До 5,10,6,20,1,0,10,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880018,,23,28,14,64.29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880019,,До 5,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880020,,До 5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880021,,20,59,36,61.02,2,2,0,0,0,0,0,0,0,0,0,0,1,1,326,326,0,0,326,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880022,,До 5,10,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880023,,До 5,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Рисование · Альбомы для рисования · Альбомы для рисования,BRAUBERG,880028,,До 5,162,51,65.43,2,0,0,0,0,0,0,0,0,0,0,0,1,1,329,329,0,0,329,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Рисование · Альбомы для рисования · Альбомы для рисования,BRAUBERG,880029,,До 5,825,10,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Рисование · Альбомы для рисования · Альбомы для рисования,BRAUBERG,880031,,До 5,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Рисование · Альбомы для рисования · Альбомы для рисования,BRAUBERG,880032,,До 5,38,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,512,512,0,0,512,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Рисование · Альбомы для рисования · Альбомы для рисования,BRAUBERG,880033,"Альбом д/рис. А4 40 л, КОМПЛЕКТ 4 шт, гребень, обл. картон, BRAUBERG, 205х290 мм, Город, 880033",До 5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Рисование · Альбомы для рисования · Альбомы для рисования,BRAUBERG,880035,,До 5,55,32,43.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Рисование · Альбомы для рисования · Альбомы для рисования,BRAUBERG,880039,,До 5,25,21,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Рисование · Альбомы для рисования · Альбомы для рисования,Юнландия,880042,,58,37,3,21.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880046,"Тетрадь 12л. КОМПЛЕКТ 20 шт BRAUBERG КЛАССИКА NEW, клетка, обложка картон, АССОРТИ (5 видов), 880046",20,142,88,47.18,2,1,0.7,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880047,,65,37,10,18.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880048,,От 95,46,0,13.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880052,,8,35,7,57.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880053,,До 5,22,12,18.18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880055,,11,34,19,52.94,2,0,2.94,1,1,100,0,0,0,0,0,0,1,1,401,401,0,0,401,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880057,,До 5,14,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880058,,До 5,29,19,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880062,,До 5,56,44,23.21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880063,,21,137,128,87.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880064,,55,88,30,65.91,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880065,,21,227,134,83.7,3,2,0,0,0,0,0,0,0,0,0,0,1,1,527,527,0,0,527,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880066,,7,71,4,77.46,5,0,1.41,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880067,,До 5,91,20,1.1,3,2,1.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880068,,До 5,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880069,,10,26,23,80.77,2,1,3.85,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880072,,До 5,75,10,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,880073,,До 5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Товары для дома · Хозяйственные товары · Инвентарь для уборки · Тряпки, щетки, губки · Губки для уборки",Laima,880082,,9,44,0,52.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Товары для дома · Хозяйственные товары · Инвентарь для уборки · Тряпки, щетки, губки · Салфетки и тряпки для уборки",Laima,880083,,До 5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Аптека · Оптика · Аксессуары · Аксессуары для ухода за очками,Laima,880084,,До 5,179,0,0.56,0,0,0,0,0,0,1,1,329,329,100,0,0,0,0,0,1,329,0,0,0,0,0
10-10-2025,10-2025,2025,"Товары для дома · Хозяйственные товары · Инвентарь для уборки · Тряпки, щетки, губки · Салфетки и тряпки для уборки",Laima,880086,,20,64,5,56.25,3,1,1.56,1,0,0,1,1,295,295,100,0,0,0,0,0,1,295,0,0,0,0,0
10-10-2025,10-2025,2025,Товары для дома · Хозяйственные товары · Инвентарь для уборки · Швабры и насадки · Насадки и аксессуары для швабр,Laima,880088,,До 5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Товары для дома · Хозяйственные товары · Инвентарь для уборки · Швабры и насадки · Насадки и аксессуары для швабр,Laima,880089,"Насадка для швабры 40 см, из микрофибры, плоская, КОМПЛЕКТ 2 штуки, карманы, LAIMA Эконом, 880089",37,57,0,0,3,0,1.75,1,0,0,1,0,471,0,100,0,0,0,0,0,1,471,0,0,0,0,1
10-10-2025,10-2025,2025,Товары для дома · Хозяйственные товары · Инвентарь для уборки · Швабры и насадки · Насадки и аксессуары для швабр,Laima,880090,"Насадка для швабры 40 см, из микрофибры с абразивом, плоская, КОМПЛЕКТ 2 шт, карманы, LAIMA, 880090",28,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Товары для дома · Хозяйственные товары · Инвентарь для уборки · Тряпки, щетки, губки · Губки для уборки",Laima,880091,,До 5,27,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880098,,13,132,95,73.48,6,2,1.52,2,2,100,1,1,431,431,50,100,0,0,0,0,1,431,0,0,0,0,0
10-10-2025,10-2025,2025,Компьютерная техника · Организация рабочего места · Бейджи для офиса · Бейджи для офиса,BRAUBERG,880102,,До 5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Компьютерная техника · Организация рабочего места · Бейджи для офиса · Бейджи для офиса,BRAUBERG,880103,,11,43,1,76.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Канцелярские товары · Клей канцелярский · Клеи канцелярские,BRAUBERG,880110,,28,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Канцелярские товары · Клей канцелярский · Клеи канцелярские,BRAUBERG,880112,,До 5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Канцелярские товары · Клей канцелярский · Клеи канцелярские,BRAUBERG,880114,,До 5,29,23,65.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Канцелярские товары · Клей канцелярский · Клеи канцелярские,STAFF,880116,"Клей-карандаш канцелярский для бумаги, картона и фотобумаги для офиса, дома, школы Staff 15 г, Комплект 24 штуки, 880116",19,82,0,36.59,7,0,4.88,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Канцелярские товары · Клей канцелярский · Клеи канцелярские,STAFF,880117,,13,168,104,42.26,9,4,4.76,8,8,100,7,7,2933,2933,87.5,100,0,0,0,0,7,2933,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Канцелярские наборы · Канцелярские наборы,Юнландия,880118,,6,18,14,77.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Канцелярские наборы · Канцелярские наборы,Пифагор,880121,,До 5,30,25,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Канцелярские наборы · Канцелярские наборы,BRAUBERG,880122,,До 5,244,94,55.33,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Канцелярские наборы · Канцелярские наборы,BRAUBERG,880123,,До 5,187,159,26.2,7,5,0,0,0,0,0,0,0,0,0,0,1,1,1728,1728,0,0,1728,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Канцелярские наборы · Канцелярские наборы,Юнландия,880124,,До 5,35,22,60,4,1,2.86,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Канцелярские наборы · Канцелярские наборы,BRAUBERG,880125,,28,66,1,59.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Канцелярские товары · Клей канцелярский · Клеи ПВА,BRAUBERG,880140,,48,152,80,33.55,5,3,1.32,2,2,100,3,3,841,841,100,100,1,1,286,286,3,841,286,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Канцелярские товары · Клей канцелярский · Клеи ПВА,BRAUBERG,880141,,34,34,4,47.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880153,,До 5,143,98,67.13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880154,,7,158,122,66.46,2,2,0.63,1,1,100,0,0,0,0,0,0,1,1,512,512,0,0,512,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880155,,29,105,92,78.1,1,1,0.95,1,1,100,0,0,0,0,0,0,1,1,488,488,0,0,488,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,STAFF,880156,,25,76,61,52.63,1,1,1.32,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,STAFF,880157,,24,299,252,78.26,10,5,1,3,3,100,1,1,359,359,33.33,100,2,2,718,718,1,359,718,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,STAFF,880158,,До 5,33,17,45.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880160,,До 5,37,21,67.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880161,,До 5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880162,,До 5,55,32,45.45,0,0,0,0,0,0,1,1,332,332,100,100,0,0,0,0,1,332,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880163,,34,946,724,70.3,20,11,0.74,7,7,100,1,1,377,377,14.29,100,1,1,377,377,1,377,377,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880164,,20,94,0,38.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880165,,До 5,113,86,56.64,2,2,0,0,0,0,0,0,0,0,0,0,1,1,384,384,0,0,384,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880166,,20,62,49,74.19,0,0,0,0,0,0,2,2,526,526,100,100,0,0,0,0,2,526,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880167,,54,26,14,69.23,4,1,3.85,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880168,,37,14,8,0,2,0,7.14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880170,,74,53,2,64.15,2,0,1.89,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,Pensan,880171,,38,89,67,55.06,5,4,1.12,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,Pensan,880172,,24,25,25,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,Pensan,880173,,6,784,723,88.14,7,5,0.26,2,2,100,0,0,0,0,0,0,1,1,469,469,0,0,469,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,Pensan,880174,,12,68,55,0,5,3,2.94,2,2,0,1,1,287,287,50,0,1,1,287,287,1,287,287,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,Пифагор,880175,,До 5,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880176,,35,1378,1323,89.19,23,20,0.22,3,3,100,0,0,0,0,0,0,1,1,381,381,0,0,381,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880178,,39,200,99,48,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880179,,53,373,73,12.06,3,1,0.27,1,1,100,1,1,342,342,100,100,1,1,334,334,1,342,334,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880180,,48,755,437,50.99,24,11,0.79,6,6,100,3,3,969,969,50,100,0,0,0,0,3,969,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880181,,9,31,15,38.71,4,2,9.68,3,3,100,1,1,338,338,33.33,100,1,1,338,338,1,338,338,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880182,,21,59,32,45.76,2,1,1.69,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880183,,41,54,31,59.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880184,,52,389,248,58.61,10,3,1.03,4,4,100,4,4,1480,1480,100,100,1,1,370,370,4,1480,370,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880185,,28,33,28,60.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,Юнландия,880187,,39,46,27,58.7,2,1,2.17,1,1,100,0,0,0,0,0,0,1,1,366,366,0,0,366,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,Юнландия,880188,,До 5,37,5,29.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880190,,До 5,38,26,65.79,2,2,2.63,1,1,100,1,1,771,771,100,100,0,0,0,0,1,771,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,BRAUBERG,880191,,До 5,21,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для школы · Пеналы и письменные принадлежности · Ручки · Ручки письменные,STAFF,880192,,До 5,27,0,0,2,0,7.41,2,0,0,1,0,498,0,50,0,0,0,0,0,1,498,0,0,0,0,0
